Area_Name,Year,Group_Name,Acquitted,cases_Comp_or_Withdrawn,Arrested,Chargesheeted,Convicted,In_Custody/Bail_Beginning,In_Custody/Bail_Beginning.1,In_Custody/Bail_End, Released_Before_Trial,Trial_Completed,Under_Trial_Beginning,Total_Under_Trial
Tamil Nadu,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8500000000000001,0.7943100995732575,0.7905749293119699,0.8737327188940093,0.9527777777777778,0.7610389610389611,0.7845804988662132,0.8294117647058824,0.7920318725099602,0.7894782989916703,0.7669107675617033
Sikkim,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Rajasthan,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,1.0,0.7943100995732575,0.8678605089538172,1.2516129032258065,0.7861111111111112,0.7610389610389611,0.7845804988662132,3.7705882352941176,0.7920318725099602,0.7815870232354231,0.7940330892324383
Punjab,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.9,0.7943100995732575,0.7717247879359096,0.8092165898617512,0.8277777777777778,0.8,0.7845804988662132,0.9176470588235295,0.7920318725099602,0.7824638316527839,0.7679956604285327
Puducherry,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8294117647058824,0.7920318725099602,0.7763261727312583,0.7647409818280445
Odisha,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8882352941176471,0.7920318725099602,0.7763261727312583,0.765825874694874
Tamil Nadu,0.0,Molestation,1.0320525783619818,1.25,7.289331436699857,5.033741753063148,10.329953917050691,6.1611111111111105,4.890909090909091,5.136507936507936,3.5058823529411764,10.178486055776894,5.073564226216572,4.6497423379441285
Sikkim,0.0,Molestation,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Rajasthan,0.0,Molestation,0.8869565217391304,38.699999999999996,10.131436699857753,6.956456173421301,11.131797235023042,0.7583333333333334,0.7610389610389611,11.63718820861678,0.8,9.381673306772909,10.944673388864533,8.835259018171957
Punjab,0.0,Molestation,0.39605662285136506,1.15,2.1086770981507823,1.2429783223374176,1.1963133640552996,4.8277777777777775,6.8779220779220775,1.3469387755102042,1.7705882352941176,1.2183266932270918,1.1998246383165279,1.16235421752102
Gujarat,0.0,Molestation,0.7418604651162791,8.1,3.7331436699857754,2.7585296889726676,1.1502304147465439,1.4944444444444445,1.1636363636363636,7.131972789115646,0.8,3.9235059760956172,6.804384042086804,5.065798752373203
Haryana,0.0,Molestation,0.6589484327603641,0.9,2.4073968705547655,1.8631479736098022,2.3391705069124424,1.0638888888888889,0.877922077922078,3.133786848072562,0.8,3.78406374501992,3.1989478298991667,2.577596962299973
Himachal Pradesh,0.0,Molestation,0.4956521739130435,9.75,2.0204836415362735,1.5841658812441093,1.094930875576037,1.202777777777778,1.0987012987012987,2.071655328798186,0.9470588235294118,1.959362549800797,2.0555896536606753,1.7899647409818282
Jammu & Kashmir,0.0,Molestation,0.6028311425682508,6.2,3.735988620199146,2.7076343072573046,1.0211981566820276,0.8416666666666667,0.8,5.5337868480725625,1.0647058823529412,2.7721115537848604,4.996405085488821,3.932628152969894
Jharkhand,0.0,Molestation,0.44357937310414564,2.6,1.8867709815078237,1.4616399622997172,1.0857142857142859,7.230555555555555,6.254545454545454,2.0979591836734697,2.564705882352941,1.5450199203187251,1.9214379658044718,1.6717114184974236
Karnataka,0.0,Molestation,1.1634984833164812,35.349999999999994,7.625035561877667,5.1845428840716306,1.4728110599078341,3.897222222222222,3.28051948051948,4.214965986394557,3.476470588235294,7.3856573705179285,4.095922840859273,4.088310279359913
Kerala,0.0,Molestation,0.8171890798786654,26.3,7.386059743954481,5.063901979264844,1.5096774193548388,3.938888888888889,3.8909090909090907,6.7201814058956915,1.5941176470588236,4.6725099601593625,5.8179745725558965,5.1189585028478435
Nagaland,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Lakshadweep,0.0,Molestation,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Maharashtra,0.0,Molestation,1.1351870576339738,41.4,10.424466571834994,7.1336475023562675,2.5142857142857142,4.716666666666667,4.501298701298701,21.2,0.9764705882352942,7.612749003984064,19.764489259096887,14.34271765663141
Manipur,0.0,Molestation,0.3652173913043479,0.8,0.8284495021337127,0.7717247879359096,0.7815668202764977,0.8138888888888889,0.812987012987013,0.7900226757369615,1.1235294117647059,0.7960159362549801,0.7815870232354231,0.7679956604285327
Meghalaya,0.0,Molestation,0.3702730030333671,0.8,0.831294452347084,0.798114985862394,0.7907834101382489,0.8416666666666667,0.812987012987013,0.8861678004535147,0.8,0.8398406374501992,0.8718982902235862,0.8314618931380526
Mizoram,0.0,Molestation,0.3738119312436805,1.0,0.9593172119487909,0.8867106503298775,1.1870967741935483,0.9805555555555556,0.903896103896104,0.8399092970521542,0.8294117647058824,1.0390438247011953,0.8333187198597107,0.8330892324382968
Nagaland,0.0,Molestation,0.3652173913043479,0.8500000000000001,0.7943100995732575,0.7717247879359096,0.7723502304147466,0.8,0.787012987012987,0.7882086167800454,0.8,0.7920318725099602,0.7798334064007015,0.7669107675617033
Odisha,0.0,Molestation,1.0578361981799798,1.4,7.275106685633001,5.005466540999057,2.5142857142857142,1.2166666666666668,1.3324675324675326,10.369160997732427,1.388235294117647,7.003187250996016,9.448838228846997,7.348413344182262
Puducherry,0.0,Molestation,0.37633973710819013,1.9000000000000001,0.982076813655761,0.8791705937794534,0.8737327188940093,0.7583333333333334,0.864935064935065,0.8471655328798187,0.8,0.9235059760956176,0.8341955282770716,0.8314618931380526
Madhya Pradesh,0.0,Molestation,1.8116279069767443,146.0,24.111522048364154,16.042224316682375,15.297695852534563,1.4111111111111112,1.838961038961039,22.723809523809525,2.5058823529411764,18.469322709163347,21.317316966242878,17.866992134526715
Mizoram,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Meghalaya,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Manipur,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Andaman & Nicobar Islands,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Andaman & Nicobar Islands,0.0,Sexual harassment,0.3652173913043479,0.8,0.7971550497866288,0.7717247879359096,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7900226757369615,0.8,0.7920318725099602,0.7807102148180622,0.767453213995118
Andhra Pradesh,0.0,Sexual harassment,0.736299292214358,14.200000000000001,7.246657183499289,4.668049010367578,11.242396313364056,6.0361111111111105,7.851948051948051,2.5024943310657597,1.8,8.24223107569721,2.4983779044278824,2.951342554922701
Arunachal Pradesh,0.0,Sexual harassment,0.3652173913043479,0.8,0.8028449502133713,0.7754948162111216,0.7723502304147466,0.7722222222222223,0.7740259740259741,0.7882086167800454,0.8,0.7920318725099602,0.7772029811486191,0.7663683211282887
Assam,0.0,Sexual harassment,0.3687563195146613,0.8,0.8256045519203414,0.7830348727615457,0.8,0.9111111111111112,0.92987012987013,0.8126984126984127,0.8588235294117648,0.8318725099601594,0.8061376589215257,0.7864388391646325
Bihar,0.0,Sexual harassment,0.3813953488372093,1.0,0.8995732574679943,0.8490103675777568,0.8460829493087558,1.8138888888888889,1.5532467532467533,0.8861678004535147,1.0941176470588236,0.951394422310757,0.8762823323103902,0.8488201790073231
Chandigarh,0.0,Sexual harassment,0.3687563195146613,0.8,0.842674253200569,0.8056550424128182,0.8276497695852535,0.8138888888888889,0.787012987012987,0.8108843537414966,0.8,0.8438247011952191,0.7964927663305568,0.7869812855980473
Andhra Pradesh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,1.15,0.7943100995732575,1.7293119698397739,5.3345622119815665,7.508333333333333,1.3324675324675326,0.8371882086167801,2.388235294117647,0.7920318725099602,1.208592722490136,0.7924057499321943
Chhattisgarh,0.0,Sexual harassment,0.4016177957532862,3.45,1.3462304409672832,1.1656927426955703,1.592626728110599,0.9805555555555556,0.7610389610389611,1.8612244897959185,0.8,1.4334661354581675,1.820604997807979,1.524165988608625
Daman & Diu,0.0,Sexual harassment,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Delhi,0.0,Sexual harassment,0.39150657229524777,0.8,1.098719772403983,0.969651272384543,1.0119815668202765,1.3416666666666668,1.2935064935064935,1.2662131519274378,0.8588235294117648,1.102788844621514,1.217360806663744,1.0945484133441823
Goa,0.0,Sexual harassment,0.37128412537917094,0.8500000000000001,0.8170697012802276,0.7811498586239397,0.7815668202764977,0.8,0.825974025974026,0.8063492063492064,0.8,0.8438247011952191,0.804384042086804,0.7848114998643885
Gujarat,0.0,Sexual harassment,0.3940343781597574,0.9500000000000001,1.2125177809388337,1.0507068803016022,0.8276497695852535,0.7861111111111112,0.7610389610389611,1.5238095238095237,0.8,1.0430278884462152,1.4181499342393686,1.2420938432329809
Haryana,0.0,Sexual harassment,0.4526794742163802,0.8,2.1598862019914655,1.6576814326107447,5.629493087557604,0.8,0.903896103896104,1.6752834467120183,0.8294117647058824,3.5808764940239044,1.8381411661551952,1.6765934363981558
Himachal Pradesh,0.0,Sexual harassment,0.3738119312436805,1.2000000000000002,0.8455192034139403,0.8056550424128182,0.7907834101382489,0.7722222222222223,0.7610389610389611,0.9224489795918368,0.8,0.8677290836653386,0.9166155195089873,0.8612964469758612
Jammu & Kashmir,0.0,Sexual harassment,0.46279069767441866,1.4500000000000002,1.8384068278805121,1.448444863336475,1.399078341013825,0.7722222222222223,0.7740259740259741,1.6752834467120183,1.0058823529411764,1.8318725099601594,1.561946514686541,1.4455112557634933
Dadra & Nagar Haveli,0.0,Sexual harassment,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7854875283446713,0.8,0.7920318725099602,0.7772029811486191,0.7647409818280445
Goa,0.0,Molestation,0.3854398382204247,1.1,0.8369843527738265,0.8113100848256363,0.8552995391705069,0.925,0.825974025974026,0.8399092970521542,0.8,0.9872509960159364,0.858746163963174,0.8271223216707351
Arunachal Pradesh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Bihar,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,1.25,0.7943100995732575,0.8490103675777568,0.9658986175115207,0.8138888888888889,1.1246753246753247,0.8281179138321996,1.2411764705882353,0.7960159362549801,0.7877246821569488,0.7679956604285327
Maharashtra,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8500000000000001,0.7943100995732575,0.8037700282752122,0.9382488479262674,0.7583333333333334,0.7740259740259741,0.7854875283446713,22.270588235294117,0.7920318725099602,0.7772029811486191,1.150962842419311
Madhya Pradesh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.9470588235294118,0.7920318725099602,0.7763261727312583,0.7669107675617033
Lakshadweep,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Kerala,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,1.5,0.8028449502133713,0.8640904806786052,1.3069124423963134,0.9111111111111112,1.1636363636363636,0.8054421768707484,5.270588235294118,0.7920318725099602,0.7982463831652784,0.8303770002712233
Karnataka,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.9,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,1.0058823529411764,0.7920318725099602,0.7780797895659799,0.7690805532953622
Jharkhand,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Jammu & Kashmir,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Assam,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7717247879359096,0.7815668202764977,0.7722222222222223,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7772029811486191,0.7641985353946298
Himachal Pradesh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Gujarat,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7722222222222223,0.7610389610389611,0.7845804988662132,3.447058823529412,0.7920318725099602,0.7772029811486191,0.8135611608353676
Goa,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Delhi,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7773798303487277,0.8092165898617512,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.9764705882352942,0.7920318725099602,0.7763261727312583,0.7652834282614592
Daman & Diu,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Dadra & Nagar Haveli,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Chhattisgarh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Chandigarh,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Haryana,0.0,Indecent Representation of Women (Prohibition) Act,1.3692618806875632,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Jharkhand,0.0,Sexual harassment,0.3702730030333671,0.8,0.9251778093883357,0.7811498586239397,0.864516129032258,0.9111111111111112,1.4103896103896103,0.9115646258503401,0.8294117647058824,0.8717131474103587,0.9113546690048225,0.8509899647409819
Delhi,0.0,Molestation,0.4693629929221436,0.8,2.6435277382645803,1.800942507068803,2.412903225806452,3.2861111111111114,3.838961038961039,2.2965986394557825,2.211764705882353,2.32191235059761,2.0950460324419113,1.87675617032818
Dadra & Nagar Haveli,0.0,Molestation,0.3682507583417594,0.8,0.8142247510668563,0.7868049010367578,0.7723502304147466,0.8,0.7740259740259741,0.7972789115646259,0.8,0.8159362549800797,0.7859710653222272,0.7750474640629238
Meghalaya,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7722222222222223,0.7740259740259741,0.7891156462585035,0.8,0.7920318725099602,0.7807102148180622,0.7669107675617033
Mizoram,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Nagaland,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Odisha,0.0,Dowry Deaths,0.5507583417593529,0.8,2.509815078236131,1.904618284637135,1.4728110599078341,1.077777777777778,1.007792207792208,1.997278911564626,0.9470588235294118,2.556972111553785,1.8092064883822885,1.7297531868727964
Puducherry,0.0,Dowry Deaths,0.3692618806875632,0.8,0.8056899004267426,0.7811498586239397,0.8460829493087558,0.7861111111111112,0.7610389610389611,0.7909297052154195,0.8,0.8557768924302789,0.791231915826392,0.776674803363168
Punjab,0.0,Dowry Deaths,0.4809908998988878,1.25,2.074537695590327,1.5935909519321396,1.8691244239631337,5.841666666666667,5.553246753246753,1.7124716553287982,1.0941176470588236,2.178486055776893,1.603156510302499,1.5127746135069162
Rajasthan,0.0,Dowry Deaths,0.5704752275025279,0.9,2.848364153627312,2.1477851083883133,2.9013824884792623,1.0361111111111112,0.903896103896104,3.4866213151927434,0.8,3.3298804780876496,3.307672073651907,2.7267697314890156
Sikkim,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Tamil Nadu,0.0,Dowry Deaths,0.5760364004044489,6.7,7.240967283072546,4.481432610744581,3.6479262672811057,3.05,4.722077922077922,2.7419501133786848,5.417647058823529,3.696414342629482,1.684699693117054,2.394250067805804
Tripura,0.0,Dowry Deaths,0.37178968655207284,0.8,1.0617354196301565,0.8659754948162112,0.8368663594470046,0.9666666666666667,1.2155844155844155,0.8390022675736962,1.4764705882352942,0.8717131474103587,0.8017536168347217,0.8075942500678058
Uttar Pradesh,0.0,Dowry Deaths,1.5259858442871588,19.75,18.73172119487909,11.361734213006597,22.044239631336406,13.31388888888889,16.644155844155843,21.815873015873017,11.594117647058825,19.134661354581674,20.54923279263481,16.04491456468674
Uttarakhand,0.0,Dowry Deaths,0.4107178968655208,2.35,1.2523470839260313,1.097832233741753,1.399078341013825,1.702777777777778,1.0467532467532468,1.2281179138321996,1.7705882352941176,1.4215139442231077,1.218237615081105,1.1319772172497966
West Bengal,0.0,Dowry Deaths,0.5133468149646108,0.8,2.856899004267425,2.098774740810556,1.3529953917050692,7.925,6.2155844155844155,2.778231292517007,4.211764705882353,2.210358565737052,2.39754493643139,2.149606726335774
West Bengal,0.0,Sati Prevention Act,1.369767441860465,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Uttarakhand,0.0,Sati Prevention Act,1.369767441860465,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Manipur,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Maharashtra,0.0,Dowry Deaths,0.8813953488372094,3.9000000000000004,3.6648648648648647,2.7773798303487274,1.6663594470046084,4.8277777777777775,3.838961038961039,7.408616780045351,0.8,5.2462151394422305,7.280491012713722,5.365771630051532
Madhya Pradesh,0.0,Dowry Deaths,0.9258847320525784,1.05,5.07027027027027,3.5445805843543825,4.47741935483871,1.4388888888888889,1.8,4.524263038548753,0.8,6.81195219123506,4.42998684787374,3.8230539734201248
Lakshadweep,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Arunachal Pradesh,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Assam,0.0,Dowry Deaths,0.38392315470171895,0.8,1.0645803698435277,0.8772855796418474,0.9382488479262674,1.5916666666666668,1.981818181818182,0.963265306122449,0.9176470588235295,1.0111553784860559,0.9473038141166156,0.9008950366151343
Bihar,0.0,Dowry Deaths,0.8217391304347826,4.0,9.041820768136558,5.222243166823751,3.7124423963133637,16.43888888888889,18.163636363636364,6.265759637188208,10.388235294117647,5.660557768924303,5.131433581762384,4.7397884458909685
Chandigarh,0.0,Dowry Deaths,0.3697674418604652,0.8,0.8142247510668563,0.7830348727615457,0.8092165898617512,0.7583333333333334,0.7610389610389611,0.8018140589569162,0.8,0.8438247011952191,0.7982463831652784,0.7815568212639002
Chhattisgarh,0.0,Dowry Deaths,0.4066734074823054,1.3,1.258036984352774,1.103487276154571,1.1502304147465439,0.9805555555555556,0.787012987012987,1.4249433106575964,0.8,1.2820717131474104,1.3567733450241124,1.2193110930295634
Dadra & Nagar Haveli,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7815668202764977,0.7583333333333334,0.7610389610389611,0.7918367346938776,0.8,0.7960159362549801,0.7842174484875055,0.7690805532953622
Daman & Diu,0.0,Dowry Deaths,0.3652173913043479,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Uttar Pradesh,0.0,Sati Prevention Act,1.369767441860465,0.8,0.7943100995732575,0.7698397737983035,0.7723502304147466,0.7583333333333334,0.7610389610389611,0.7845804988662132,0.8,0.7920318725099602,0.7763261727312583,0.7641985353946298
Delhi,0.0,Dowry Deaths,0.39100101112234587,0.8,1.5226173541963015,1.3428840716305372,1.4175115207373272,2.6194444444444445,1.7350649350649352,2.270294784580499,1.1235294117647059,1.2741035856573706,2.052082419991232,1.7183618117710875
Gujarat,0.0,Dowry Deaths,0.3945399393326593,1.0,1.4714082503556187,1.2505183788878418,0.7815668202764977,1.175,0.92987012987013,2.292063492063492,0.8,1.0270916334661355,2.065234546251644,1.6999186330349878
Haryana,0.0,Dowry Deaths,0.7271991911021234,1.2000000000000002,2.8825035561877668,2.1798303487276156,1.9981566820276497,1.3,1.0857142857142859,2.270294784580499,0.8,4.174501992031873,2.3081104778605877,2.117602386764307
Himachal Pradesh,0.0,Dowry Deaths,0.3692618806875632,0.8,0.8369843527738265,0.7924599434495759,0.7723502304147466,0.8277777777777778,0.864935064935065,0.8553287981859411,0.8,0.8239043824701195,0.841209995615958,0.8108489286682941
Jammu & Kashmir,0.0,Dowry Deaths,0.3894843276036401,0.9500000000000001,0.9081081081081082,0.8339302544769086,0.7723502304147466,0.8,0.8,0.8154195011337869,0.9764705882352942,0.9832669322709164,0.8210434020166594,0.8103064822348793
Jharkhand,0.0,Dowry Deaths,0.5866531850353893,0.8,2.378947368421053,1.5690857681432613,2.9382488479262676,3.897222222222222,4.683116883116883,1.7759637188208617,2.476470588235294,3.4733067729083666,1.9530030688294608,1.7221589368049905
